connector_name,connector_url,type,name,description,attributes
CloudBlue Subscription Management,https://www.workato.com/integrations/cloudblue-subscription-management,action,Create a Tier Account Request,Distributors can create a new Tier Account Request and consequently provide Vendors with required data changes.,{}
CloudBlue Subscription Management,https://www.workato.com/integrations/cloudblue-subscription-management,action,Update a Helpdesk Case,Allows updating cases within the Helpdesk module on the Connect platform.,{}
CloudBlue Subscription Management,https://www.workato.com/integrations/cloudblue-subscription-management,action,Create an Update Tier Config Request,"Distributors can create an Update Tier Config Requests for existing Tier Configs, it is required to specify a Tier Config ID and parameters that should be updated (order type).",{}
Cloudinary,https://www.workato.com/integrations/cloudinary,action,Get an asset by ID,Get an asset by ID in Cloudinary,{}
Cloudinary,https://www.workato.com/integrations/cloudinary,action,Upload an asset,Upload an Asset in Cloudinary,{}
Clover,https://www.workato.com/integrations/clover,trigger,New shift,New shift in Clover,{}
Clover,https://www.workato.com/integrations/clover,action,Create employee,Create employee in Clover,{}
Clover,https://www.workato.com/integrations/clover,action,Create shift,Create shift in Clover,{}
Clover,https://www.workato.com/integrations/clover,action,Custom action,Custom action in Clover,{}
Clover,https://www.workato.com/integrations/clover,action,Get employee by ID,Get employee by ID in Clover,{}
Clover,https://www.workato.com/integrations/clover,action,Search employees,Search employees in Clover,{}
Clover,https://www.workato.com/integrations/clover,action,Search shifts,Search shifts in Clover,{}
Clover,https://www.workato.com/integrations/clover,action,Search shifts in bulk,Search shifts in bulk in Clover,{}
Clover,https://www.workato.com/integrations/clover,action,Update employee,Update employee in Clover,{}
Coax,https://www.workato.com/integrations/coax,trigger,Conversation Category Added,Conversation Category Added in Coax,"{""badge"": ""Real-time""}"
Coax,https://www.workato.com/integrations/coax,trigger,Conversation Category Removed,Conversation Category Removed in Coax,"{""badge"": ""Real-time""}"
Coax,https://www.workato.com/integrations/coax,trigger,Conversation Category Updated,Conversation Category Updated in Coax,"{""badge"": ""Real-time""}"
Coax,https://www.workato.com/integrations/coax,trigger,New Incoming Phone Call,New incoming phone call in Coax,"{""badge"": ""Real-time""}"
Coax,https://www.workato.com/integrations/coax,trigger,New Contact,New contact in Coax,"{""badge"": ""Real-time""}"
Coax,https://www.workato.com/integrations/coax,trigger,New Enquiry,New enquiry in Coax,"{""badge"": ""Real-time""}"
Coax,https://www.workato.com/integrations/coax,trigger,New Incoming Message,New incoming message in Coax,"{""badge"": ""Real-time""}"
Coax,https://www.workato.com/integrations/coax,trigger,New Outgoing Phone Call,New outgoing phone call in Coax,"{""badge"": ""Real-time""}"
Coax,https://www.workato.com/integrations/coax,trigger,New Phone Call,New phone call in Coax,"{""badge"": ""Real-time""}"
Coax,https://www.workato.com/integrations/coax,trigger,Review Requested,Review Requested in Coax,"{""badge"": ""Real-time""}"
Coax,https://www.workato.com/integrations/coax,trigger,Tracking delivered,Tracking delivered in Coax,{}
Coax,https://www.workato.com/integrations/coax,trigger,Updated Contact,Updated contact in Coax,"{""badge"": ""Real-time""}"
Coax,https://www.workato.com/integrations/coax,action,Custom action,Custom action in Coax (Custom),{}
Coax,https://www.workato.com/integrations/coax,action,Ask For Review,"Ask for review on Coax. You can use {{ review_link }} as dynamic field to replace review link in messages. If not used, the link will be attached to the end of the message.",{}
Coax,https://www.workato.com/integrations/coax,action,Ask For Review (Batch),"Bulk Ask for review on Coax. You can use {{ review_link }} as dynamic field to replace review link in messages. If not used, the link will be attached to the end of the message.","{""badge"": ""Batch""}"
Coax,https://www.workato.com/integrations/coax,action,Check Marketing Opt-In Details,Check Marketing Opt-In Details On Coax.,{}
Coax,https://www.workato.com/integrations/coax,action,Count Sent/Received Messages,Fetch the total number of sent and received messages associated with a specific enquiry ID.,{}
Coax,https://www.workato.com/integrations/coax,action,Create Activity,Create a custom activity on Coax.,{}
Coax,https://www.workato.com/integrations/coax,action,Update Custom Field,Update Custom Field On Coax.,{}
Coax,https://www.workato.com/integrations/coax,action,Create Note,Creates a note on an enquiry on Coax.,{}
Coax,https://www.workato.com/integrations/coax,action,Create Task,Creates a task on an enquiry on Coax.,{}
Coax,https://www.workato.com/integrations/coax,action,Create Order Tracking,Create an order tracking on Coax.,{}
Coax,https://www.workato.com/integrations/coax,action,Delete Scheduled message on Coax,Delete Scheduled message on Coax.,{}
Coax,https://www.workato.com/integrations/coax,action,Find Custom Field Schema,Finds Custom Field Schema On Coax.,{}
Coax,https://www.workato.com/integrations/coax,action,Shorten Link,Shortens a link using Coax.,{}
Coax,https://www.workato.com/integrations/coax,action,Get Courier Tracking Link,Get Courier Tracking Link for trackings created through Coax.,{}
Coax,https://www.workato.com/integrations/coax,action,Get Primary Contacts,"Get primary email, phone from contacts array received from Coax.",{}
